Age,fnlwgt,education,education-num,sex,capital-gain,capital-loss,hours-per-week,salary-status
51,252903,6,6,0,0,1977,40,1
37,334314,9,9,1,0,0,40,0
22,83704,13,10,0,0,0,30,0
44,160574,9,9,0,0,0,65,1
27,203776,9,9,0,0,0,50,0
47,328610,9,9,0,0,0,40,0
32,295589,15,14,0,0,1977,40,1
40,174373,14,13,0,0,0,50,1
41,247752,9,9,0,0,0,40,0
26,139992,14,13,1,0,0,40,0
47,95680,13,10,0,0,0,40,0
55,189933,9,9,0,0,0,45,0
38,498785,9,9,0,0,0,40,0
24,177526,14,13,0,0,0,15,0
64,150121,16,16,0,0,0,25,1
56,130454,14,13,0,0,0,40,1
41,119079,9,9,0,0,0,49,1
33,220939,9,9,0,7298,0,45,1
33,94235,10,15,0,0,0,42,1
21,305874,13,10,0,0,0,40,0
59,62020,9,9,0,0,0,40,0
58,235624,12,11,0,0,0,40,1
43,247514,15,14,0,0,0,40,0
21,275726,9,9,0,0,0,40,0
45,72896,9,9,0,0,0,40,0
53,110510,9,9,1,0,0,50,1
41,173938,10,15,0,0,0,50,1
27,200641,6,6,1,0,0,40,0
53,211654,13,10,0,0,0,50,1
38,242720,15,14,0,0,0,35,1
31,111567,14,13,0,0,0,70,1
41,179533,9,9,0,0,0,35,0
22,334693,13,10,1,0,0,40,0
43,198096,15,14,0,0,0,60,0
41,355756,13,10,0,0,0,40,0
27,19395,13,10,1,0,0,35,0
41,242586,13,10,0,0,0,40,0
36,208358,10,15,0,99999,0,45,1
49,160647,14,13,1,0,0,40,1
20,227943,9,9,0,0,0,45,0
58,197665,9,9,1,0,0,45,0
35,216129,8,8,1,0,0,40,0
30,326104,9,9,0,0,0,40,1
21,57211,9,9,0,0,0,40,0
29,100219,11,12,0,0,0,45,0
40,291192,9,9,1,0,0,40,0
54,93415,14,13,1,0,0,40,1
35,191502,14,13,0,0,0,60,1
35,261382,14,13,0,0,0,50,0
40,170230,14,13,1,0,0,40,0
59,374924,9,9,1,0,0,40,0
43,320984,13,10,0,0,0,50,0
39,338320,6,6,0,0,0,60,1
51,135190,4,4,1,0,0,30,0
71,157909,13,10,1,2964,0,60,0
33,637222,8,8,1,0,0,40,0
28,430084,9,9,0,0,0,35,0
30,125279,9,9,0,0,0,40,0
20,221955,3,3,0,0,0,40,0
51,180195,9,9,0,0,0,50,0
39,208778,9,9,1,0,0,40,1
62,81534,13,10,0,0,0,40,1
37,325538,9,9,0,0,0,60,0
28,142264,5,5,0,0,0,50,0
23,128604,9,9,0,0,0,48,0
39,277886,14,13,1,0,0,30,0
50,100029,14,13,0,0,0,65,1
31,169269,4,4,0,0,0,40,0
45,160472,14,13,0,0,1977,50,1
47,297884,6,6,0,0,0,40,0
59,99131,9,9,1,0,0,18,0
32,44392,11,12,0,0,0,40,0
49,199029,14,13,0,0,2415,55,1
74,181508,9,9,0,0,0,17,0
22,190625,13,10,0,0,0,35,0
32,194740,13,10,0,0,0,55,0
34,27380,14,13,0,0,0,50,1
59,160631,14,13,0,0,0,60,1
36,224531,14,13,0,0,0,50,1
59,283005,7,7,1,0,0,40,0
47,101926,14,13,0,0,0,70,1
53,135102,9,9,0,0,2002,45,0
25,113436,13,10,0,0,0,35,0
44,248973,14,13,0,0,0,65,0
57,225334,10,15,1,15024,0,35,1
42,157562,14,13,0,0,1902,80,1
58,310085,6,6,0,0,0,40,0
39,129597,14,13,0,3464,0,40,0
45,204205,4,4,0,0,0,48,0
47,169324,14,13,1,0,0,35,1
56,236731,2,2,0,0,0,25,0
52,141301,9,9,1,0,0,40,0
34,235124,9,9,1,0,0,35,0
36,367020,4,4,0,0,0,35,0
41,149102,9,9,0,0,0,40,0
30,423770,13,10,0,0,0,40,0
44,211759,14,13,0,0,0,40,0
34,56883,13,10,1,0,0,40,0
41,223062,13,10,0,0,0,40,0
29,406662,9,9,0,0,0,40,0
25,206600,5,5,0,0,0,48,0
42,147510,14,13,0,0,0,40,0
48,235646,13,10,0,3103,0,40,1
26,187577,12,11,0,0,0,55,0
64,132832,9,9,1,20051,0,40,1
46,278322,14,13,0,0,0,45,0
38,278924,14,13,0,0,1887,50,1
49,203039,7,7,0,0,0,40,0
23,145651,13,10,1,0,0,20,0
46,144531,14,13,1,0,0,40,1
30,91145,9,9,0,0,0,55,0
49,211762,9,9,0,0,0,40,1
44,180985,14,13,0,0,0,50,1
31,207537,9,9,0,0,1669,50,0
19,417657,9,9,0,0,0,50,0
45,189890,11,12,1,5455,0,38,0
34,223212,14,13,0,0,1848,40,1
26,108658,9,9,0,0,0,40,0
38,190023,9,9,0,0,0,40,1
31,222130,13,10,1,0,0,43,0
36,164866,11,12,0,0,0,50,0
31,170983,14,13,0,0,0,60,1
30,186269,14,13,0,0,0,40,0
37,286026,9,9,0,0,0,40,1
30,403433,14,13,0,0,0,50,1
73,123160,6,6,1,0,0,10,0
38,99527,15,14,0,0,0,40,1
30,123178,6,6,0,0,0,50,0
33,231043,9,9,0,0,0,50,1
52,317733,14,13,0,7688,0,40,1
58,241056,13,10,1,0,0,46,0
34,220066,15,14,1,0,0,50,0
35,180342,9,9,0,0,0,40,0
59,31840,9,9,0,0,0,40,1
45,183168,14,13,1,0,0,40,0
27,386036,13,10,0,0,0,48,0
31,446358,16,16,0,0,0,50,1
45,28035,13,10,0,0,0,50,0
40,282155,9,9,1,0,0,25,0
27,192384,10,15,0,0,0,40,0
19,383637,9,9,0,0,0,20,0
29,457402,3,3,0,0,0,25,0
34,80249,13,10,0,0,0,72,0
32,159537,11,12,0,0,0,40,0
49,240859,7,7,0,0,0,40,0
33,83446,7,7,1,0,0,40,1
62,185503,14,13,0,0,0,50,1
39,68781,9,9,0,0,0,40,0
43,220589,9,9,1,0,0,40,0
22,51136,13,10,1,0,0,60,0
24,54560,9,9,0,0,0,45,0
25,201413,13,10,1,0,0,40,0
19,40425,13,10,1,0,0,28,0
31,189461,11,12,1,0,0,41,0
53,200576,7,7,1,0,0,40,0
61,92691,9,9,0,0,0,3,0
47,664821,14,13,0,0,0,40,0
37,175130,9,9,1,0,0,45,0
50,391016,14,13,0,0,0,30,0
27,249315,13,10,0,0,0,44,0
58,111169,9,9,1,0,0,40,0
43,334946,9,9,0,0,0,40,0
39,352248,11,12,0,0,0,40,0
36,173804,13,10,1,0,0,35,0
56,155449,14,13,0,0,0,50,0
26,73689,9,9,0,0,0,55,0
23,227594,14,13,1,0,0,38,0
47,161676,7,7,0,0,0,40,0
68,75913,8,8,1,0,0,30,0
47,242552,13,10,0,0,0,40,0
45,352094,13,10,0,7688,0,40,1
26,159732,13,10,0,0,0,60,0
20,131230,9,9,0,0,1590,40,0
46,180695,13,10,1,0,0,40,0
37,189922,11,12,0,0,0,50,1
37,409189,13,10,0,0,0,45,0
43,111252,13,10,0,0,0,42,0
59,294395,15,14,1,0,0,40,0
39,172718,9,9,1,0,0,40,0
32,43403,13,10,1,0,1590,54,0
63,111963,13,10,0,0,0,16,0
45,247869,14,13,0,0,0,60,1
59,114032,14,13,1,0,0,40,0
26,179633,9,9,0,0,0,40,0
34,19847,9,9,1,0,0,40,0
41,231689,9,9,0,0,0,40,1
26,209942,9,9,0,0,0,40,0
53,197492,9,9,1,0,0,40,0
33,262439,9,9,1,0,0,35,1
46,283037,14,13,0,0,0,50,1
31,83446,9,9,1,0,0,40,0
24,215443,9,9,0,0,0,40,0
57,268252,9,9,1,0,0,62,0
40,181015,9,9,1,0,0,47,0
41,139916,12,11,0,0,2179,84,0
20,195770,13,10,0,0,0,26,0
45,125194,7,7,1,0,0,40,0
27,58654,12,11,1,0,0,40,0
36,252327,3,3,0,0,0,40,0
30,116508,9,9,0,0,0,40,0
36,166988,14,13,1,0,0,40,1
25,374163,9,9,0,0,0,40,0
31,196788,9,9,1,0,0,40,0
49,186172,9,9,0,7688,0,45,1
26,245628,7,7,0,0,0,20,0
25,159732,14,13,0,0,0,40,0
29,129856,12,11,1,0,0,40,0
24,182812,13,10,1,3325,0,52,0
41,314322,9,9,0,0,0,40,1
35,102976,15,14,0,0,0,40,1
57,42959,14,13,1,0,0,40,1
21,256356,7,7,1,0,0,40,0
29,136277,6,6,1,0,0,32,0
36,284616,13,10,0,0,0,40,0
20,185554,13,10,1,0,0,25,0
51,138847,14,13,0,0,0,40,1
39,33487,7,7,0,0,0,40,0
36,84306,14,13,0,5013,0,50,0
40,223881,10,15,0,99999,0,70,1
61,149653,9,9,0,0,0,50,0
38,348739,10,15,0,0,0,60,0
21,34506,9,9,1,0,0,35,0
40,346964,9,9,1,0,0,40,0
46,192208,6,6,0,0,0,45,0
21,305874,13,10,0,0,0,54,0
35,462890,6,6,0,0,0,50,0
39,89508,14,13,0,0,0,40,0
38,200153,9,9,0,0,0,60,0
30,179446,9,9,1,0,0,40,0
28,208965,5,5,0,0,0,40,0
32,40142,14,13,0,0,0,40,1
46,57452,12,11,0,0,0,40,1
40,327573,12,11,0,0,0,40,0
47,151267,9,9,1,15024,0,40,1
44,265266,6,6,0,0,0,40,0
38,203836,9,9,0,3464,0,40,0
46,28281,14,13,0,0,0,40,1
51,293196,16,16,0,15024,0,60,1
45,214627,16,16,0,15020,0,40,1
20,368852,13,10,1,0,0,20,0
44,353396,14,13,0,0,0,45,0
33,161745,12,11,0,0,0,45,0
18,97963,9,9,1,0,0,30,0
61,156542,10,15,0,0,0,40,1
50,198103,14,13,1,0,0,40,0
47,55377,9,9,0,0,0,40,0
34,173730,14,13,0,0,0,50,1
53,374588,9,9,0,0,0,60,0
39,174330,13,10,0,0,0,40,0
58,78141,9,9,0,0,0,40,1
26,31350,7,7,0,0,0,50,0
41,243607,3,3,0,0,0,40,0
47,134671,13,10,0,0,0,40,0
31,197023,12,11,0,0,0,40,0
52,117674,13,10,0,0,0,40,1
29,169815,11,12,0,0,0,50,1
43,598606,5,5,1,0,0,50,0
42,122861,15,14,0,0,0,40,1
35,166235,13,10,1,0,0,30,0
41,187821,9,9,0,2885,0,40,0
34,340940,14,13,0,7298,0,60,1
52,194791,13,10,0,0,0,40,0
61,231323,13,10,0,0,0,40,0
39,305597,9,9,0,0,0,40,0
19,25429,13,10,1,0,0,25,0
46,192779,14,13,0,7688,0,40,1
39,346478,13,10,0,0,0,45,0
22,341368,13,10,0,0,0,50,0
30,295612,9,9,1,0,0,40,0
40,168936,12,11,1,0,0,32,0
43,218558,14,13,0,3325,0,40,0
37,336598,3,3,0,0,0,36,0
23,308205,11,12,0,0,0,20,0
39,357173,11,12,0,0,0,59,0
54,457237,15,14,0,0,0,40,0
46,284799,13,10,0,0,0,60,0
20,179423,13,10,1,0,0,40,0
50,363405,14,13,1,0,0,50,1
17,139183,6,6,1,0,0,15,0
36,203482,9,9,0,0,0,40,0
37,112554,9,9,0,0,0,45,0
53,99476,9,9,1,0,0,38,0
50,93690,9,9,0,0,0,40,1
38,220585,9,9,0,0,0,40,0
63,194638,9,9,0,0,0,32,0
53,154785,9,9,0,0,0,50,1
23,214542,13,10,0,0,0,50,0
20,161922,9,9,0,0,0,43,0
46,207940,13,10,0,0,0,40,1
28,259351,6,6,0,0,0,40,0
59,208395,15,14,0,0,0,50,0
41,116391,14,13,0,0,0,40,1
33,239781,1,1,0,0,0,40,0
56,174351,8,8,0,0,0,40,0
50,44368,9,9,0,15024,0,55,1
31,188798,14,13,1,0,0,50,0
41,50122,12,11,0,0,0,50,0
38,111398,14,13,1,7688,0,40,1
25,152035,11,12,1,0,0,40,0
49,249289,14,13,1,0,0,40,0
39,257726,13,10,0,0,0,40,0
21,151158,13,10,1,0,0,25,0
35,465326,14,13,0,0,0,40,0
38,364782,9,9,0,0,0,40,1
55,198385,4,4,1,0,0,20,0
31,329301,9,9,0,0,0,55,0
17,254859,7,7,0,0,0,20,0
31,203488,14,13,0,7298,0,50,1
25,222800,14,13,0,0,0,40,0
39,96452,15,14,0,0,0,55,1
50,170050,4,4,0,0,0,40,0
38,116580,14,13,1,0,0,20,1
50,400004,13,10,0,0,0,60,0
63,183608,6,6,0,0,0,40,0
31,194055,9,9,0,0,0,50,0
23,210443,14,13,1,0,0,40,0
18,43272,13,10,0,0,0,20,0
43,108945,14,13,1,0,0,48,0
34,114691,13,10,0,0,0,50,1
18,304169,7,7,0,0,0,35,0
46,503923,9,9,0,4386,0,40,1
35,340428,14,13,1,0,0,40,1
46,106705,15,14,1,0,0,38,0
59,146391,12,11,0,7298,0,40,1
31,235389,4,4,1,0,0,30,0
27,39665,9,9,1,0,0,37,0
41,113823,15,14,0,0,0,40,0
42,217826,9,9,0,0,0,40,0
55,349304,14,13,0,0,0,40,1
44,54507,9,9,1,0,0,40,0
26,117833,14,13,1,0,1669,50,0
36,163396,12,11,1,0,0,40,1
69,88566,5,5,0,1424,0,35,0
33,323619,13,10,1,0,0,40,0
30,75755,12,11,0,0,0,40,0
35,148903,9,9,1,0,0,16,1
25,40915,14,13,1,0,0,40,1
21,182606,13,10,0,0,0,40,0
18,131033,7,7,0,0,0,15,0
35,168475,13,10,0,0,0,60,1
20,121568,9,9,0,0,0,50,0
26,139098,15,14,0,5013,0,40,0
46,357338,14,13,0,0,0,40,0
31,283268,14,13,1,0,0,36,0
40,572751,10,15,0,5178,0,40,1
40,315321,9,9,1,0,625,52,0
31,120461,14,13,1,0,0,40,0
32,65278,16,16,0,0,0,40,0
23,208503,13,10,0,0,0,40,0
25,112835,15,14,0,0,0,40,0
37,265038,13,10,0,0,0,50,0
18,89478,13,10,1,0,0,20,0
55,276229,9,9,1,0,0,38,0
52,366232,5,5,1,0,0,40,0
26,152035,9,9,1,0,0,40,0
37,205339,13,10,0,0,0,40,1
39,75995,9,9,1,0,0,45,0
62,192236,14,13,1,0,0,40,1
47,229737,9,9,0,0,0,45,1
51,199688,14,13,0,0,0,40,1
55,52953,9,9,1,0,0,40,0
30,221043,9,9,0,0,0,35,0
59,115389,13,10,0,0,0,36,0
45,204205,6,6,0,0,0,65,0
52,338816,13,10,0,15024,0,45,1
21,197387,9,9,0,0,0,20,0
31,42485,9,9,0,0,0,55,0
29,367706,13,10,0,0,0,40,0
24,102493,9,9,0,0,0,40,0
17,263746,6,6,0,0,0,24,0
47,115358,9,9,1,0,0,40,0
46,189680,13,10,0,0,0,50,1
34,127651,6,6,0,0,0,44,0
63,230823,8,8,0,0,0,40,0
21,300812,13,10,0,0,0,25,0
18,174732,9,9,0,0,0,36,0
49,183710,16,16,0,0,0,50,1
81,137018,9,9,1,0,0,20,0
36,213008,11,12,0,0,0,40,1
47,357848,9,9,0,0,0,40,1
36,165799,15,14,0,0,0,50,1
39,188571,12,11,0,0,0,60,0
46,97883,14,13,1,0,0,35,0
43,105862,13,10,1,0,1902,40,1
39,57424,14,13,1,0,0,35,0
29,151476,13,10,1,0,0,40,0
23,129583,9,9,1,0,0,16,0
57,180920,6,6,0,0,0,43,0
38,182416,9,9,1,0,0,42,0
25,251915,14,13,1,0,0,40,0
39,187127,13,10,0,0,0,40,0
24,69045,13,10,0,0,0,40,0
56,192869,15,14,0,0,1977,44,1
39,74163,8,8,1,0,0,40,0
23,60847,12,11,1,0,0,60,0
67,116057,9,9,1,3273,0,16,0
41,82393,14,13,0,0,0,50,0
24,134181,14,13,1,0,0,50,0
51,159910,14,13,0,10520,0,40,1
30,117570,9,9,1,0,0,60,0
47,214169,9,9,0,15024,0,40,1
56,56331,9,9,0,0,0,32,0
51,35576,9,9,0,0,0,38,0
57,149168,13,10,0,0,0,55,0
34,157165,13,10,1,0,0,40,0
24,278130,14,13,0,0,0,40,0
57,257200,9,9,0,0,0,40,0
38,283122,9,9,0,0,0,40,1
23,580248,9,9,1,0,0,40,0
35,230054,4,4,0,0,0,40,0
58,519006,9,9,0,0,0,52,0
68,235882,16,16,0,0,2377,60,1
43,336513,13,10,0,0,1902,40,1
17,115551,7,7,1,0,0,20,0
53,50048,16,16,0,7688,0,50,1
37,382802,16,16,0,0,0,99,1
63,106023,9,9,0,0,0,40,1
31,332379,13,10,0,0,0,50,0
29,95465,9,9,0,0,0,40,0
43,96102,13,10,0,0,1887,40,1
27,36440,10,15,1,0,0,65,1
25,209384,9,9,0,0,0,32,0
28,50814,9,9,1,0,0,40,0
54,143865,9,9,1,0,0,35,0
31,50442,13,10,1,0,0,32,0
23,236601,13,10,0,0,0,48,0
19,100999,14,13,1,0,0,30,0
61,32423,9,9,1,22040,0,40,0
27,153546,12,11,1,0,0,36,1
19,182355,13,10,1,0,0,20,0
25,44216,9,9,1,0,0,35,0
40,97688,13,10,0,0,0,48,1
53,209022,7,7,1,0,0,37,0
32,96016,14,13,0,0,0,45,0
72,52138,16,16,0,0,2392,25,1
61,159046,4,4,0,0,0,40,0
42,138634,9,9,0,0,0,40,0
17,130125,6,6,1,1055,0,20,0
73,247355,9,9,0,0,0,16,0
41,227065,13,10,0,0,0,40,0
23,244771,13,10,1,0,0,20,0
23,215616,9,9,1,0,0,40,0
65,386672,12,11,0,0,0,15,0
45,177543,9,9,1,0,0,50,0
52,617021,14,13,0,7688,0,40,1
24,117109,14,13,1,0,0,27,0
23,373550,12,11,0,0,0,40,0
30,19847,13,10,1,0,0,40,0
26,189590,14,13,0,0,0,40,0
37,58343,9,9,0,0,0,56,0
17,354201,9,9,0,0,0,40,0
31,119422,9,9,0,0,0,40,0
52,363405,9,9,1,0,0,40,0
63,181863,14,13,0,0,0,27,0
27,194472,9,9,1,0,0,60,0
31,247328,5,5,0,3137,0,40,0
71,130731,9,9,1,0,0,35,0
35,236910,14,13,0,0,0,60,0
44,378251,9,9,1,0,0,38,0
36,120760,15,14,0,0,0,40,0
22,203182,14,13,1,0,0,20,0
32,130304,9,9,0,0,1485,48,0
30,352542,14,13,1,0,0,40,0
25,197728,13,10,1,0,0,40,0
76,316185,4,4,1,0,0,12,0
41,89226,9,9,0,0,0,40,0
26,292353,4,4,0,0,0,40,0
45,304570,8,8,0,0,0,40,0
32,180296,13,10,1,0,0,40,0
22,361487,9,9,0,0,0,40,0
39,218490,14,13,0,0,1848,40,1
63,231777,14,13,0,0,0,40,0
23,189832,11,12,1,0,0,40,0
61,232308,6,6,0,0,0,40,0
31,33308,12,11,0,0,0,40,0
25,333677,5,5,0,0,0,45,0
33,170651,9,9,1,1055,0,40,0
39,343403,9,9,1,0,0,36,0
53,166386,14,13,1,0,0,40,0
26,48099,14,13,1,0,0,40,0
21,143062,13,10,0,0,0,32,0
18,104704,9,9,0,0,0,40,0
34,30497,14,13,0,15024,0,60,1
44,174325,15,14,0,7688,0,40,1
31,286675,9,9,0,0,0,50,0
44,59474,9,9,0,0,0,40,1
42,378384,10,15,0,0,1902,60,1
43,245842,9,9,0,0,0,44,0
33,274222,14,13,0,7688,0,38,1
21,342575,13,10,1,0,0,30,0
30,206051,9,9,0,0,0,40,1
55,234213,9,9,0,0,0,60,0
57,145189,13,10,1,0,0,40,0
37,233490,9,9,0,0,0,50,0
32,344129,9,9,0,0,0,40,1
62,171315,14,13,0,0,0,60,1
31,181485,14,13,0,0,0,40,1
51,255412,14,13,0,0,0,50,1
37,262409,15,14,1,0,213,45,0
45,199590,3,3,0,0,0,38,0
47,84726,13,10,0,0,0,40,0
75,184335,7,7,0,0,0,30,0
43,102025,15,14,0,0,0,50,0
39,183898,11,12,0,7688,0,60,1
30,55291,14,13,0,0,0,40,1
27,150025,3,3,0,0,0,40,0
44,100584,9,9,0,0,0,40,0
53,181755,15,14,1,0,0,35,1
40,150528,14,13,0,0,0,40,0
18,107277,7,7,1,0,0,20,0
33,247205,14,13,0,0,0,40,0
20,291979,9,9,0,0,0,40,0
38,270985,13,10,0,0,0,50,0
48,62605,9,9,1,0,0,35,0
46,176863,9,9,0,0,0,40,0
51,53197,9,9,0,0,0,40,0
35,267776,9,9,1,0,0,30,0
24,308205,4,4,0,0,0,40,0
30,306383,13,10,0,0,0,50,0
70,35494,9,9,0,0,0,30,0
26,291968,9,9,0,0,0,44,0
34,80933,9,9,0,0,1672,40,0
46,271828,9,9,0,0,0,40,1
70,121993,9,9,1,0,0,5,0
37,31023,13,10,0,0,0,40,0
36,36425,13,10,1,0,0,35,0
23,407684,5,5,1,0,0,40,0
28,241895,9,9,0,0,1628,40,0
44,158555,13,10,0,0,0,50,1
58,140363,9,9,0,3325,0,30,0
53,123429,13,10,0,0,0,60,1
23,40060,13,10,0,0,0,40,0
26,290286,9,9,0,0,0,40,0
34,106169,15,14,1,0,0,50,0
43,76487,7,7,0,0,0,40,0
22,437994,13,10,0,0,0,20,0
41,113555,13,10,0,7298,0,50,1
36,160120,9,9,0,0,0,40,0
41,343079,14,13,1,0,1740,20,0
27,406662,9,9,0,4416,0,40,0
42,37618,13,10,0,0,0,60,0
27,114158,12,11,1,0,0,35,0
41,115562,9,9,0,0,0,40,0
32,353994,14,13,1,0,0,40,1
21,344891,13,10,0,0,0,20,0
44,286750,14,13,0,0,0,50,1
29,194197,14,13,0,0,0,40,0
19,206599,13,10,1,0,0,22,0
21,596776,13,10,0,0,0,40,0
46,56841,9,9,0,0,0,40,0
38,112561,14,13,0,0,0,55,1
43,147110,13,10,0,0,0,48,1
54,175339,9,9,0,0,0,50,1
38,234901,15,14,0,0,1977,60,1
50,217083,9,9,1,0,0,40,1
30,97757,12,11,1,0,0,36,1
30,151868,5,5,0,0,0,40,0
28,25864,9,9,1,0,0,35,0
26,109419,12,11,1,0,0,45,0
37,203070,13,10,0,0,0,43,0
32,107843,9,9,0,5178,0,50,1
64,264544,15,14,1,0,0,5,1
18,148644,9,9,1,0,0,28,0
30,125762,13,10,0,0,0,30,0
18,193741,7,7,0,0,0,30,0
27,588905,9,9,0,0,0,40,0
49,115613,5,5,0,0,0,40,0
46,222374,9,9,0,0,0,43,1
37,185359,9,9,0,0,0,40,0
30,173647,13,10,0,0,0,40,0
29,31166,9,9,1,0,0,30,0
25,189027,9,9,0,0,0,30,0
38,296125,9,9,1,0,0,30,0
35,334291,13,10,0,0,0,50,0
56,318450,15,14,0,0,0,80,1
29,174163,13,10,1,0,0,40,0
41,119721,9,9,0,0,0,40,0
47,142719,9,9,0,0,0,40,0
23,162593,14,13,1,0,0,40,0
46,236852,14,13,0,0,0,45,1
28,154863,9,9,0,0,1876,40,0
39,168894,14,13,1,0,0,20,0
42,344920,13,10,1,0,0,50,0
39,33355,9,9,0,7298,0,48,1
37,291518,14,13,0,15024,0,55,1
57,170244,10,15,1,0,0,40,0
22,369549,13,10,1,0,0,30,0
24,23438,12,11,0,0,0,30,1
19,202673,13,10,0,0,0,50,0
55,171780,11,12,1,0,0,30,0
37,264503,9,9,0,0,0,40,0
37,244341,13,10,1,0,0,40,0
28,209109,14,13,0,0,0,50,0
27,187392,9,9,1,0,0,40,0
40,119578,14,13,1,0,0,20,0
51,195105,9,9,1,0,0,40,0
52,101752,12,11,0,0,0,56,0
49,362654,13,10,0,15024,0,50,1
40,77332,13,10,1,0,0,50,0
80,87518,13,10,0,0,1816,60,0
63,113324,13,10,0,0,0,40,0
63,96299,9,9,0,0,0,45,1
51,237729,13,10,1,0,0,40,0
23,200973,9,9,1,0,0,40,0
66,212456,9,9,0,0,0,20,0
33,131568,9,9,0,0,0,66,0
49,185859,9,9,0,0,0,43,0
20,231981,13,10,0,0,0,32,0
33,117963,11,12,0,0,1887,60,1
26,78172,13,10,0,0,0,40,0
52,164135,9,9,0,0,0,50,1
33,171216,14,13,0,0,0,50,1
47,140664,14,13,0,0,0,45,0
23,249277,9,9,0,0,0,75,0
53,117847,11,12,0,0,0,40,0
19,52372,13,10,0,0,0,20,0
26,95806,13,10,0,3325,0,40,0
53,137428,4,4,0,0,0,60,1
65,169047,9,9,0,0,0,10,0
68,339168,14,13,0,0,0,30,0
30,504725,6,6,0,0,0,18,0
28,132870,7,7,0,0,0,45,0
54,135840,6,6,0,0,0,45,0
30,35644,9,9,0,0,0,10,0
22,198148,13,10,0,0,0,50,0
25,220098,9,9,0,0,0,30,0
19,262515,7,7,0,0,0,20,0
32,111567,10,15,0,0,0,40,1
23,194096,14,13,1,0,0,40,0
51,420917,14,13,0,0,0,45,0
25,197871,13,10,0,0,0,44,1
46,253116,14,13,1,0,0,40,0
38,206535,13,10,1,0,0,50,0
26,70447,9,9,0,0,0,40,1
46,201217,9,9,1,0,0,40,0
25,209970,14,13,1,0,0,40,0
20,196745,13,10,1,594,0,16,0
29,175262,15,14,0,0,0,35,0
51,304955,15,14,0,0,0,50,1
40,181265,13,10,0,0,0,52,0
24,200973,13,10,1,0,0,40,0
24,37440,14,13,0,0,0,50,0
31,395170,12,11,1,0,0,24,0
34,353213,11,12,0,0,0,60,0
19,38619,13,10,0,0,0,66,0
21,177711,9,9,0,0,0,40,0
21,190761,6,6,0,0,0,70,0
23,27776,13,10,0,0,0,24,0
37,470663,13,10,0,0,0,40,0
40,71738,15,14,0,0,0,46,1
57,74156,9,9,0,0,0,30,0
48,202467,14,13,0,0,1485,40,1
24,123983,7,7,0,0,0,40,0
43,193494,13,10,0,0,0,40,0
40,130571,9,9,1,0,0,40,0
52,90363,10,15,0,99999,0,35,1
49,83444,9,9,0,0,0,40,0
45,239093,13,10,0,3137,0,40,0
62,151369,9,9,0,0,0,40,0
29,56630,12,11,0,0,0,40,0
49,117095,9,9,1,0,0,40,0
55,189985,13,10,1,0,0,40,0
37,126675,14,13,0,0,0,40,0
43,199806,14,13,0,0,0,40,1
29,57596,13,10,1,0,0,40,0
44,103459,9,9,1,0,0,40,1
28,282398,13,10,0,0,0,40,1
38,298841,13,10,1,0,0,45,0
45,33300,12,11,0,0,1977,50,1
19,306467,13,10,1,0,0,20,0
20,189888,8,8,0,0,0,40,0
60,83861,9,9,0,0,0,40,0
30,117393,9,9,1,0,0,40,0
22,129934,13,10,0,0,0,40,0
51,179010,13,10,1,0,0,60,0
31,375680,14,13,1,0,0,40,0
48,316101,9,9,1,0,0,40,0
43,293305,14,13,0,0,1887,40,1
51,175750,9,9,0,0,0,40,0
41,121718,12,11,0,0,1848,48,1
50,229272,9,9,0,0,0,40,1
46,142828,9,9,1,0,0,40,1
54,22743,13,10,0,15024,0,60,1
68,76371,9,9,0,0,0,45,1
23,216129,11,12,0,0,0,30,0
49,107425,15,14,1,0,0,35,0
24,611029,6,6,0,0,0,40,0
30,363032,9,9,0,0,0,40,0
38,170020,9,9,0,3137,0,45,0
34,137900,9,9,1,0,0,35,0
22,322674,13,10,0,0,0,40,0
30,23778,4,4,0,0,0,40,0
61,147845,4,4,0,0,0,31,0
36,175759,9,9,0,0,0,40,0
51,166459,12,11,0,0,0,40,0
43,128212,3,3,1,0,0,40,1
54,127455,13,10,0,0,0,48,1
63,134699,9,9,1,0,0,25,0
51,254230,13,10,0,0,0,40,1
63,159715,6,6,0,0,0,40,0
51,116286,15,14,0,0,0,60,1
27,146719,9,9,1,0,0,35,0
35,361888,11,12,0,0,0,40,1
46,32825,9,9,0,0,0,40,0
53,225768,12,11,0,0,0,40,1
26,393728,13,10,0,0,0,24,0
43,160369,9,9,0,0,0,40,0
39,191807,9,9,0,15024,0,50,1
50,176969,9,9,0,0,1590,40,0
54,33863,9,9,0,0,0,40,1
57,141459,13,10,1,0,0,40,0
29,95393,9,9,0,0,0,20,0
20,221095,9,9,0,0,0,40,0
53,104501,14,13,0,0,1902,55,1
23,495888,9,9,0,0,0,40,0
69,185691,7,7,0,0,0,20,0
56,201822,4,4,0,0,2002,40,0
53,549341,14,13,0,0,0,35,0
28,247445,9,9,0,0,0,40,0
28,199566,14,13,0,0,0,40,0
33,139057,9,9,0,0,0,84,1
48,185039,9,9,1,0,0,30,0
61,166124,9,9,0,0,0,40,1
49,82649,14,13,0,5013,0,45,0
48,109275,13,10,0,0,0,40,0
32,408328,4,4,0,0,0,40,0
51,186338,9,9,0,0,0,40,1
19,251579,13,10,0,0,0,14,0
47,76612,9,9,0,0,0,50,0
