year,month,day,hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
2011,4,26,18,3,15,1007,25.03,0,0,16,
2011,4,26,19,3,15,1007,28.16,0,0,18,
2011,4,26,20,4,11,1008,0.89,0,0,22,
2011,4,26,21,4,9,1008,0.89,0,0,63,
2011,4,26,22,4,10,1008,1.78,0,0,68,
2011,4,26,23,4,7,1008,2.23,0,0,82,
2011,4,27,0,4,7,1008,1.79,0,0,79,
2011,4,27,1,4,7,1008,1.79,0,0,51,
2011,4,27,2,3,6,1009,4.92,0,0,46,
2011,4,27,3,3,5,1009,8.05,0,0,67,
2011,4,27,4,3,5,1009,9.84,0,0,54,
2011,4,27,5,2,6,1010,12.97,0,0,43,
2011,4,27,6,3,7,1010,16.1,0,0,42,
2011,4,27,7,4,10,1012,0.89,0,0,44,
2011,4,27,8,3,14,1013,1.79,0,0,29,
2011,4,27,9,-4,16,1013,5.81,0,0,29,
2011,4,27,10,-4,18,1013,10.73,0,0,25,
2011,4,27,11,-3,18,1012,13.86,0,0,20,
2011,4,27,12,-2,20,1011,3.13,0,0,19,
2011,4,27,13,-3,20,1011,3.13,0,0,25,
2011,4,27,14,-3,21,1010,1.79,0,0,27,
2011,4,27,15,-2,22,1009,4.02,0,0,27,
2011,4,27,16,2,20,1009,11.17,0,0,36,
2011,4,27,17,2,19,1009,16.98,0,0,39,
2011,4,27,18,1,18,1009,21,0,0,47,
2011,4,27,19,2,16,1009,24.13,0,0,62,
2011,4,27,20,4,15,1010,28.15,0,0,64,
2011,4,27,21,3,15,1010,33.07,0,0,73,
2011,4,27,22,4,12,1011,34.86,0,0,59,
2011,4,27,23,4,12,1011,37.99,0,0,60,
2011,4,28,0,4,12,1011,41.12,0,0,61,
2011,4,28,1,3,12,1011,42.91,0,0,61,
2011,4,28,2,4,12,1010,44.7,0,0,59,
2011,4,28,3,5,13,1009,48.72,0,0,63,
2011,4,28,4,4,11,1009,1.79,0,0,70,
2011,4,28,5,4,10,1009,1.79,0,0,64,
2011,4,28,6,4,10,1009,1.79,0,0,75,
2011,4,28,7,5,12,1009,3.58,0,0,82,
2011,4,28,8,4,13,1009,5.37,0,0,93,
2011,4,28,9,3,15,1009,3.13,0,0,90,
2011,4,28,10,2,17,1008,4.92,0,0,84,
2011,4,28,11,3,19,1007,1.79,0,0,84,
2011,4,28,12,2,20,1006,3.58,0,0,99,
2011,4,28,13,4,22,1005,3.13,0,0,105,
2011,4,29,0,8,16,1002,0.89,0,0,165,
2011,4,29,8,10,15,1000,1.79,0,0,166,
2011,4,29,9,10,16,998,1.79,0,0,185,
2011,4,29,10,10,18,997,4.92,0,0,162,
2011,4,29,11,10,19,997,8.05,0,0,163,
2011,4,29,12,10,20,997,9.84,0,0,172,
2011,4,29,13,10,20,996,12.97,0,0,165,
2011,4,29,14,10,20,996,16.1,0,0,163,
2011,4,29,15,10,20,998,19.23,0,0,152,
2011,4,29,16,10,19,998,21.02,0,0,157,
2011,4,29,17,11,18,998,24.15,0,0,162,
2011,4,29,18,13,15,998,28.17,0,1,171,
2011,4,29,19,13,15,999,31.3,0,0,172,
2011,4,29,20,13,15,1000,34.43,0,0,170,
2011,4,29,21,12,14,1001,36.22,0,0,168,
2011,4,29,22,12,13,1000,0.89,0,0,172,
2011,4,29,23,12,13,1000,0.89,0,0,168,
2011,4,30,0,12,13,1000,1.78,0,0,178,
2011,4,30,1,11,12,1000,2.67,0,0,170,
2011,4,30,2,12,12,999,1.79,0,0,172,
2011,4,30,3,12,13,1000,3.58,0,0,186,
2011,4,30,4,12,13,999,6.71,0,0,176,
2011,4,30,5,12,13,999,9.84,0,0,183,
2011,4,30,6,12,13,999,11.63,0,0,194,
2011,4,30,7,12,13,1000,13.42,0,0,195,
2011,4,30,8,12,13,999,16.55,0,0,200,
2011,4,30,9,12,14,1000,18.34,0,0,218,
2011,4,30,10,12,16,999,21.47,0,0,232,
2011,4,30,11,0,19,1000,5.81,0,0,187,
2011,4,30,12,-3,20,1001,12.96,0,0,97,
2011,4,30,13,-2,19,1001,28.16,0,0,76,
2011,4,30,14,1,18,1001,41.12,0,0,53,
2011,4,30,15,0,19,1001,53.19,0,0,36,
2011,4,30,16,-2,19,1001,66.15,0,0,41,
2011,4,30,17,-1,19,1002,74.2,0,0,81,
2011,4,30,18,-2,18,1003,85.38,0,0,120,
2011,4,30,19,-1,17,1004,98.34,0,0,201,
2011,4,30,20,-1,17,1006,109.52,0,0,214,
2011,4,30,21,-1,17,1007,119.35,0,0,238,
2011,4,30,22,-1,17,1007,125.16,0,0,251,
2011,4,30,23,-3,17,1007,132.31,0,0,234,
2011,5,1,0,-3,17,1007,139.46,0,0,164,
2011,5,1,1,-3,17,1008,145.27,0,0,136,
2011,5,1,2,-3,16,1008,150.19,0,0,108,
2011,5,1,3,-3,17,1009,156,0,0,88,
2011,5,1,4,-3,17,1009,164.05,0,0,65,
2011,5,1,5,-2,16,1009,169.86,0,0,83,
2011,5,1,6,-2,17,1011,177.01,0,0,96,
2011,5,1,7,-1,18,1011,185.06,0,0,100,
2011,5,1,8,-1,20,1011,194,0,0,99,
2011,5,1,9,0,22,1012,199.81,0,0,89,
2011,5,1,10,-1,24,1012,205.62,0,0,86,
2011,5,1,11,-1,25,1011,209.64,0,0,60,
2011,5,1,12,-2,25,1011,216.79,0,0,49,
2011,5,1,13,-3,26,1010,225.73,0,0,38,
2011,5,1,14,-3,27,1010,234.67,0,0,38,
2011,5,1,15,-2,27,1009,242.72,0,0,42,
2011,5,1,16,-3,26,1009,247.64,0,0,39,
2011,5,1,17,-3,27,1009,252.56,0,0,31,
2011,5,1,18,-4,26,1009,255.69,0,0,41,
2011,5,1,19,-1,23,1010,3.13,0,0,33,
2011,5,1,20,-1,22,1010,7.15,0,0,37,
2011,5,1,21,0,23,1011,12.07,0,0,40,
2011,5,1,22,0,22,1011,1.79,0,0,37,
2011,5,1,23,0,20,1011,4.92,0,0,33,
2011,5,2,0,1,18,1012,8.05,0,0,38,
2011,5,2,1,-1,18,1012,11.18,0,0,48,
2011,5,2,2,-3,17,1012,15.2,0,0,26,
2011,5,2,3,-1,12,1012,16.99,0,0,15,
2011,5,2,4,-1,11,1012,0.89,0,0,18,
2011,5,2,5,2,10,1012,1.78,0,0,17,
2011,5,2,6,2,10,1012,1.79,0,0,15,
2011,5,2,7,-1,16,1012,4.92,0,0,24,
2011,5,2,8,-1,19,1012,6.71,0,0,23,
2011,5,2,9,-3,23,1012,13.86,0,0,20,
2011,5,2,10,-7,25,1012,23.69,0,0,27,
2011,5,2,11,-8,25,1012,35.76,0,0,14,
2011,5,2,12,-8,26,1011,47.83,0,0,12,
2011,5,2,13,-7,26,1010,59.01,0,0,16,
2011,5,2,14,-9,26,1010,71.08,0,0,27,
2011,5,2,15,-9,26,1010,83.15,0,0,24,
2011,5,2,16,-9,26,1009,94.33,0,0,41,
2011,5,2,17,-10,25,1009,102.38,0,0,31,
2011,5,2,18,-11,23,1010,108.19,0,0,23,
2011,5,2,19,-11,21,1010,112.21,0,0,19,
2011,5,2,20,-11,17,1011,115.34,0,0,34,
2011,5,2,21,-11,17,1013,118.47,0,0,34,
2011,5,2,22,-10,17,1013,120.26,0,0,21,
2011,5,2,23,-10,18,1014,124.28,0,0,14,
2011,5,3,0,-9,15,1015,128.3,0,0,13,
2011,5,3,1,-9,16,1015,0.89,0,0,16,
2011,5,3,2,-8,17,1015,4.02,0,0,12,
2011,5,3,3,-8,17,1015,11.17,0,0,8,
2011,5,3,4,-7,16,1015,16.09,0,0,7,
2011,5,3,5,-7,15,1015,20.11,0,0,7,
2011,5,3,6,-4,13,1016,21.9,0,0,8,
2011,5,3,7,-2,17,1017,23.69,0,0,11,
2011,5,3,8,-3,19,1017,3.13,0,0,13,
2011,5,3,9,-3,20,1017,3.13,0,0,14,
2011,5,3,10,-3,23,1017,3.13,0,0,14,
2011,5,3,11,-3,22,1016,1.79,0,0,14,
2011,5,3,12,-2,23,1016,1.79,0,0,13,
2011,5,3,13,-2,24,1015,1.79,0,0,15,
2011,5,3,14,-2,24,1014,1.79,0,0,16,
2011,5,3,15,-3,24,1013,1.79,0,0,13,
2011,5,3,16,0,24,1012,1.79,0,0,36,
2011,5,3,17,-2,24,1013,5.81,0,0,33,
2011,5,3,18,-2,23,1013,10.73,0,0,33,
2011,5,3,19,-2,21,1013,14.75,0,0,28,
2011,5,3,20,-2,19,1013,17.88,0,0,27,
2011,5,3,21,0,19,1014,21.01,0,0,35,
2011,5,3,22,1,18,1014,24.14,0,0,45,
2011,5,3,23,3,18,1014,27.27,0,0,57,
2011,5,4,0,4,17,1014,31.29,0,0,68,
2011,5,4,1,4,16,1013,33.08,0,0,79,
2011,5,4,2,4,15,1013,36.21,0,0,65,
2011,5,4,3,4,15,1012,38,0,0,70,
2011,5,4,4,5,15,1012,39.79,0,0,79,
2011,5,4,5,6,14,1012,41.58,0,0,81,
2011,5,4,6,6,15,1012,44.71,0,0,93,
2011,5,4,7,6,16,1013,48.73,0,0,81,
2011,5,4,8,8,15,1013,51.86,0,0,50,
2011,5,4,9,7,16,1013,55.88,0,0,63,
2011,5,4,10,7,15,1013,59.9,0,0,44,
2011,5,4,11,7,16,1013,63.92,0,0,42,
2011,5,4,12,6,17,1012,67.05,0,0,39,
2011,5,4,13,7,16,1011,71.97,0,0,55,
2011,5,4,14,8,16,1009,75.1,0,0,48,
2011,5,4,15,8,15,1008,78.23,0,0,53,
2011,5,4,16,9,15,1007,81.36,0,0,43,
2011,5,4,17,9,15,1007,83.15,0,0,54,
2011,5,4,18,10,14,1007,84.94,0,1,58,
2011,5,4,19,11,14,1007,0.89,0,0,63,
2011,5,4,20,11,12,1006,1.78,0,0,80,
2011,5,4,21,10,14,1007,4.02,0,0,95,
2011,5,4,22,9,13,1006,5.81,0,0,93,
2011,5,4,23,9,11,1006,6.7,0,0,94,
2011,5,5,0,9,12,1005,0.89,0,1,98,
2011,5,5,1,8,13,1004,1.78,0,0,110,
2011,5,5,2,10,12,1003,2.67,0,0,113,
2011,5,5,3,10,11,1003,3.12,0,0,107,
2011,5,5,4,10,12,1002,1.79,0,1,114,
2011,5,5,5,10,11,1001,1.79,0,0,123,
2011,5,5,6,10,12,1001,4.92,0,0,130,
2011,5,5,7,11,12,1001,1.79,0,0,136,
2011,5,5,8,12,13,1001,0.89,0,0,147,
2011,5,5,9,12,14,1001,1.78,0,0,148,
2011,5,5,10,12,15,1002,4.92,0,0,168,
2011,5,5,11,11,17,1002,1.79,0,0,201,
2011,5,5,12,11,18,1002,2.68,0,0,188,
2011,5,5,13,10,21,1001,3.13,0,0,150,
2011,5,5,14,-3,23,1001,12.96,0,0,118,
2011,5,5,15,-6,23,1001,22.79,0,0,84,
2011,5,5,16,-6,23,1001,30.84,0,0,59,
2011,5,5,17,-7,23,1001,38.89,0,0,44,
2011,5,5,18,-7,22,1001,44.7,0,0,39,
2011,5,5,19,2,18,1002,1.79,0,0,35,
2011,5,5,20,1,16,1003,3.13,0,0,63,
2011,5,5,21,1,15,1003,4.92,0,0,95,
2011,5,5,22,-1,17,1004,6.71,0,0,79,
2011,5,5,23,0,14,1004,0.89,0,0,75,
2011,5,6,0,4,12,1004,1.78,0,0,97,
2011,5,6,1,4,10,1004,2.67,0,0,110,
2011,5,6,2,3,10,1003,3.13,0,0,111,
2011,5,6,3,3,10,1003,0.89,0,0,98,
2011,5,6,4,3,8,1003,1.79,0,0,97,
2011,5,6,5,2,11,1003,0.89,0,0,86,
2011,5,6,6,4,9,1003,3.13,0,0,58,
2011,5,6,7,4,13,1003,0.89,0,0,60,
2011,5,6,8,0,20,1003,1.79,0,0,55,
2011,5,6,9,0,21,1003,1.79,0,0,39,
2011,5,6,10,-4,22,1004,8.94,0,0,33,
2011,5,6,11,-4,23,1003,18.77,0,0,34,
2011,5,6,12,-5,24,1003,29.95,0,0,34,
2011,5,6,13,-5,25,1002,39.78,0,0,37,
2011,5,6,14,-5,26,1001,50.96,0,0,38,
2011,5,6,15,-5,26,1001,63.03,0,0,32,
2011,5,6,16,-5,27,1000,72.86,0,0,30,
2011,5,6,17,-4,26,1000,81.8,0,0,26,
2011,5,6,18,-1,23,1001,86.72,0,0,23,
2011,5,6,19,0,22,1001,89.85,0,0,28,
2011,5,6,20,2,19,1002,0.89,0,0,37,
2011,5,6,21,3,18,1004,1.79,0,0,43,
2011,5,6,22,3,17,1004,0.89,0,0,30,
2011,5,6,23,4,16,1004,3.13,0,0,31,
2011,5,7,0,6,16,1005,0.89,0,0,40,
2011,5,7,1,5,13,1005,1.79,0,0,46,
2011,5,7,2,4,14,1005,3.13,0,0,30,
2011,5,7,3,5,12,1006,7.15,0,0,27,
2011,5,7,4,4,13,1006,10.28,0,0,26,
2011,5,7,5,4,13,1007,13.41,0,0,17,
2011,5,7,6,4,16,1007,18.33,0,0,19,
2011,5,7,7,5,17,1008,3.13,0,0,15,
2011,5,7,8,5,19,1009,4.02,0,0,27,
2011,5,7,9,5,21,1009,8.04,0,0,23,
2011,5,7,11,3,23,1009,4.02,0,0,18,
2011,5,7,12,3,24,1008,3.13,0,0,14,
2011,5,7,13,2,25,1007,1.79,0,0,16,
2011,5,7,14,3,26,1006,3.58,0,0,20,
2011,5,7,15,4,26,1006,4.02,0,0,29,
2011,5,7,16,3,26,1006,7.15,0,0,45,
2011,5,7,17,4,25,1006,8.94,0,0,46,
2011,5,7,18,4,24,1007,12.07,0,0,48,
2011,5,7,19,3,23,1007,16.99,0,0,47,
2011,5,7,20,4,21,1008,20.12,0,0,39,
2011,5,7,21,5,20,1009,23.25,0,0,53,
2011,5,7,22,5,18,1010,25.04,0,0,55,
2011,5,7,23,5,19,1011,29.06,0,0,50,
2011,5,8,0,7,16,1012,33.08,0,0,69,
2011,5,8,1,7,15,1012,37.1,0,0,80,
2011,5,8,2,7,15,1012,38.89,0,0,88,
2011,5,8,3,6,14,1012,40.68,0,0,62,
2011,5,8,4,6,14,1012,0.89,0,0,54,
2011,5,8,5,6,14,1013,0.89,0,0,66,
2011,5,8,6,6,14,1013,1.78,0,0,64,
2011,5,8,7,7,15,1013,2.67,0,0,79,
2011,5,8,8,7,18,1013,5.8,0,0,82,
2011,5,8,9,6,19,1013,7.59,0,0,80,
2011,5,8,10,6,21,1012,9.38,0,0,63,
2011,5,8,11,5,22,1011,13.4,0,0,54,
2011,5,8,12,7,20,1010,17.42,0,0,59,
2011,5,8,13,5,20,1010,22.34,0,0,53,
2011,5,8,14,6,20,1009,25.47,0,1,39,
2011,5,8,15,9,15,1009,29.49,0,2,40,
2011,5,8,16,11,14,1009,31.28,0,3,42,
2011,5,8,17,11,13,1008,0.89,0,4,46,
2011,5,8,18,11,13,1008,4.92,0,5,44,
2011,5,8,19,11,13,1008,8.05,0,6,41,
2011,5,8,20,12,12,1007,1.79,0,7,58,
2011,5,8,21,12,12,1007,0.89,0,8,63,
2011,5,8,22,12,12,1007,1.78,0,9,65,
2011,5,8,23,12,13,1007,1.79,0,0,61,
2011,5,9,0,12,13,1006,0.89,0,0,76,
2011,5,9,1,12,13,1005,0.89,0,0,78,
2011,5,9,2,11,12,1003,2.68,0,0,74,
2011,5,9,3,12,12,1004,4.47,0,0,78,
2011,5,9,4,11,12,1004,5.36,0,0,83,
2011,5,9,5,11,12,1005,7.15,0,0,79,
2011,5,9,6,12,13,1005,8.94,0,0,88,
2011,5,9,7,12,13,1005,10.73,0,0,82,
2011,5,9,8,13,15,1006,14.75,0,0,84,
2011,5,9,9,13,17,1006,16.54,0,0,94,
2011,5,9,10,13,21,1006,18.33,0,0,75,
2011,5,9,11,12,24,1006,21.46,0,0,40,
2011,5,9,12,9,24,1006,1.79,0,0,33,
2011,5,9,13,9,25,1005,1.79,0,0,38,
2011,5,9,14,7,25,1005,1.79,0,0,22,
2011,5,9,15,9,24,1005,0.89,0,0,19,
2011,5,9,16,4,25,1006,3.13,0,0,23,
2011,5,9,17,2,24,1006,10.28,0,0,18,
2011,5,9,18,-1,23,1007,15.2,0,1,20,
2011,5,9,19,1,23,1007,21.01,0,2,20,
2011,5,9,20,0,22,1008,25.03,0,0,25,
2011,5,9,21,1,21,1009,29.95,0,0,35,
2011,5,9,22,3,21,1009,33.97,0,0,28,
2011,5,9,23,3,20,1009,37.99,0,0,28,
2011,5,10,0,3,19,1009,42.91,0,0,31,
2011,5,10,1,3,20,1009,46.93,0,0,26,
2011,5,10,2,4,18,1009,48.72,0,0,22,
2011,5,10,3,9,15,1008,0.89,0,0,16,
2011,5,10,4,7,15,1008,1.78,0,0,20,
2011,5,10,5,5,12,1009,1.79,0,0,24,
2011,5,10,6,7,14,1009,4.92,0,0,33,
2011,5,10,7,7,16,1010,8.05,0,0,32,
2011,5,10,8,5,19,1009,12.07,0,0,44,
2011,5,10,9,4,21,1009,15.2,0,0,76,
2011,5,10,10,4,23,1009,3.13,0,0,27,
2011,5,10,11,0,25,1009,0.89,0,0,24,
2011,5,10,12,3,26,1008,1.79,0,0,21,
2011,5,10,13,4,26,1008,5.81,0,0,28,
2011,5,10,14,4,26,1007,8.94,0,0,32,
2011,5,10,15,6,26,1006,12.07,0,0,70,
2011,5,10,16,5,26,1006,15.2,0,0,41,
2011,5,10,17,6,26,1006,19.22,0,0,29,
2011,5,10,18,7,24,1006,24.14,0,0,23,
2011,5,10,19,7,22,1006,29.06,0,0,24,
2011,5,10,20,9,21,1006,33.08,0,0,27,
2011,5,10,21,11,19,1007,36.21,0,0,35,
2011,5,10,22,13,18,1007,39.34,0,0,46,
2011,5,10,23,13,17,1007,42.47,0,0,56,
2011,5,11,0,13,16,1006,45.6,0,0,80,
2011,5,11,1,13,15,1006,48.73,0,0,83,
2011,5,11,2,12,15,1006,50.52,0,0,86,
2011,5,11,3,12,13,1006,51.41,0,0,92,
2011,5,11,4,12,13,1006,52.3,0,0,98,
2011,5,11,5,11,12,1006,0.89,0,0,98,
2011,5,11,6,12,13,1007,1.79,0,0,104,
2011,5,11,7,14,15,1007,0.89,0,0,106,
2011,5,11,8,14,18,1007,1.78,0,0,111,
2011,5,11,9,14,19,1006,1.79,0,0,117,
2011,5,11,10,14,22,1006,0.89,0,0,102,
2011,5,11,11,14,25,1006,2.68,0,0,99,
2011,5,11,12,7,27,1006,3.13,0,0,184,
2011,5,11,13,-2,29,1005,12.07,0,0,202,
2011,5,11,14,-2,29,1004,21.9,0,0,165,
2011,5,11,15,-2,29,1004,30.84,0,0,159,
2011,5,11,16,-4,28,1004,39.78,0,0,183,
2011,5,11,17,-5,28,1004,49.61,0,0,118,
2011,5,11,18,-6,26,1005,58.55,0,0,61,
2011,5,11,19,-8,24,1006,66.6,0,0,33,
2011,5,11,20,-10,23,1007,77.78,0,0,44,
2011,5,11,21,-12,22,1009,86.72,0,0,60,
2011,5,11,22,-12,21,1010,95.66,0,0,56,
2011,5,11,23,-12,20,1010,105.49,0,0,68,
2011,5,12,0,-12,19,1010,115.32,0,0,51,
2011,5,12,1,-12,18,1010,120.24,0,0,75,
2011,5,12,2,-13,16,1010,127.39,0,0,72,
2011,5,12,3,-14,16,1010,133.2,0,0,77,
2011,5,12,4,-13,15,1010,138.12,0,0,72,
2011,5,12,5,-12,14,1010,141.25,0,0,69,
2011,5,12,6,-10,14,1010,145.27,0,0,63,
2011,5,12,7,-9,16,1009,150.19,0,0,63,
2011,5,12,8,-11,18,1009,160.02,0,0,60,
2011,5,12,9,-11,18,1009,172.09,0,0,56,
2011,5,12,10,-7,18,1009,181.03,0,0,35,
2011,5,12,11,-4,18,1010,190.86,0,0,24,
2011,5,12,12,-2,20,1010,199.8,0,0,22,
2011,5,12,13,-1,21,1009,207.85,0,0,17,
2011,5,12,14,0,22,1009,216.79,0,0,12,
2011,5,12,15,1,23,1009,224.84,0,0,12,
2011,5,12,16,1,24,1008,233.78,0,0,11,
2011,5,12,17,-2,24,1007,243.61,0,0,63,
2011,5,12,18,-2,23,1008,254.79,0,0,32,
2011,5,12,19,-2,22,1009,260.6,0,0,34,
2011,5,12,20,-3,22,1009,268.65,0,0,32,
2011,5,12,21,-2,21,1010,273.57,0,0,24,
2011,5,12,22,0,16,1010,276.7,0,0,16,
2011,5,12,23,-2,20,1010,281.62,0,0,29,
2011,5,13,0,-2,19,1010,286.54,0,0,27,
2011,5,13,1,-2,19,1010,291.46,0,0,22,
2011,5,13,2,-2,18,1010,296.38,0,0,20,
2011,5,13,3,-3,18,1009,300.4,0,0,18,
2011,5,13,4,-5,18,1009,304.42,0,0,24,
2011,5,13,5,-4,17,1010,3.13,0,0,18,
2011,5,13,6,2,15,1010,3.58,0,0,29,
2011,5,13,7,1,19,1010,4.47,0,0,20,
2011,5,13,8,-3,22,1010,8.05,0,0,28,
2011,5,13,9,-3,23,1010,17.88,0,0,28,
2011,5,13,10,-3,24,1010,30.84,0,0,27,
2011,5,13,11,-4,25,1010,46.04,0,0,27,
2011,5,13,12,-4,26,1009,59.9,0,0,27,
2011,5,13,13,-4,26,1009,75.1,0,0,31,
2011,5,13,14,-4,26,1008,87.17,0,0,28,
2011,5,13,15,-4,26,1008,100.13,0,0,25,
2011,5,13,16,-5,26,1008,112.2,0,0,24,
2011,5,13,17,-5,25,1009,124.27,0,0,32,
2011,5,13,18,-6,24,1009,134.1,0,0,31,
2011,5,13,19,-7,24,1009,143.93,0,0,35,
2011,5,13,20,-6,23,1011,151.98,0,0,70,
2011,5,13,21,-6,22,1012,156.9,0,0,40,
2011,5,13,22,-7,22,1012,161.82,0,0,72,
2011,5,13,23,-5,21,1012,164.95,0,0,59,
2011,5,14,0,-6,21,1012,168.97,0,0,44,
2011,5,14,1,-6,21,1012,174.78,0,0,27,
2011,5,14,2,-7,21,1011,179.7,0,0,31,
2011,5,14,3,0,17,1011,0.89,0,0,29,
2011,5,14,4,-7,21,1010,7.15,0,0,25,
2011,5,14,5,-6,19,1010,11.17,0,0,22,
2011,5,14,6,-4,20,1010,12.96,0,0,21,
2011,5,14,7,-2,22,1010,4.02,0,0,27,
2011,5,14,8,0,24,1010,7.15,0,0,32,
2011,5,14,9,-2,27,1010,12.07,0,0,26,
2011,5,14,10,-3,27,1010,5.81,0,0,30,
2011,5,14,11,-4,29,1009,13.86,0,0,25,
2011,5,14,12,-4,30,1008,22.8,0,0,26,
2011,5,14,13,-4,31,1007,30.85,0,0,20,
2011,5,14,14,-4,30,1006,40.68,0,0,16,
2011,5,14,15,-4,31,1005,4.92,0,0,18,
2011,5,14,16,-1,29,1004,12.97,0,0,22,
2011,5,14,17,-1,28,1004,21.02,0,0,27,
2011,5,14,18,0,27,1004,29.07,0,0,40,
2011,5,14,19,0,26,1004,38.01,0,0,29,
2011,5,14,20,2,25,1004,45.16,0,0,58,
2011,5,14,21,2,24,1005,52.31,0,0,50,
2011,5,14,22,2,23,1004,59.46,0,0,39,
2011,5,14,23,2,23,1004,65.27,0,0,46,
2011,5,15,0,4,19,1004,0.89,0,0,53,
2011,5,15,1,5,16,1005,1.78,0,0,55,
2011,5,15,2,4,17,1006,0.89,0,0,50,
2011,5,15,3,6,13,1006,0.89,0,0,58,
2011,5,15,4,5,13,1006,1.78,0,0,63,
2011,5,15,5,3,14,1008,3.13,0,0,58,
2011,5,15,6,-1,20,1009,4.92,0,0,34,
2011,5,15,7,-3,21,1010,10.73,0,0,18,
2011,5,15,8,-1,22,1011,16.54,0,0,16,
2011,5,15,9,-2,23,1012,22.35,0,0,16,
2011,5,15,10,-4,23,1012,28.16,0,0,15,
2011,5,15,11,-3,25,1012,32.18,0,0,83,
2011,5,15,12,-4,25,1012,36.2,0,0,21,
2011,5,15,13,-3,26,1011,3.13,0,0,16,
2011,5,15,14,-3,27,1011,4.02,0,0,8,
2011,5,15,15,-1,25,1011,1.79,0,0,18,
2011,5,15,16,-1,25,1011,3.13,0,0,27,
2011,5,15,17,0,25,1011,4.92,0,0,48,
2011,5,15,18,3,24,1011,9.84,0,0,57,
2011,5,15,19,1,22,1012,17.89,0,0,50,
2011,5,15,20,1,20,1013,21.02,0,0,45,
2011,5,15,21,2,19,1015,24.15,0,0,44,
2011,5,15,22,3,16,1015,28.17,0,0,40,
2011,5,15,23,2,15,1016,31.3,0,0,53,
2011,5,16,0,2,13,1017,33.09,0,0,68,
2011,5,16,1,2,11,1017,0.89,0,0,42,
2011,5,16,2,4,11,1017,0.89,0,0,37,
2011,5,16,3,3,10,1017,1.79,0,0,37,
2011,5,16,4,3,10,1016,0.89,0,0,43,
2011,5,16,5,4,9,1016,1.78,0,0,40,
2011,5,16,6,5,10,1016,3.13,0,0,55,
2011,5,16,7,4,15,1016,4.92,0,0,65,
2011,5,16,8,4,17,1016,6.71,0,0,66,
2011,5,16,9,3,19,1016,0.89,0,0,64,
2011,5,16,10,4,21,1015,1.79,0,0,71,
2011,5,16,11,5,24,1014,3.58,0,0,69,
2011,5,16,12,4,27,1013,3.13,0,0,75,
2011,5,16,13,1,28,1012,4.02,0,0,156,
2011,5,16,14,1,29,1010,9.83,0,0,70,
2011,5,16,15,0,30,1009,15.64,0,0,24,
2011,5,16,16,-1,29,1008,22.79,0,0,19,
2011,5,16,17,-1,28,1008,29.94,0,0,24,
2011,5,16,18,1,26,1008,34.86,0,0,40,
2011,5,16,19,-1,25,1008,40.67,0,0,35,
2011,5,16,20,1,22,1008,44.69,0,0,45,
2011,5,16,21,2,21,1008,47.82,0,0,41,
2011,5,16,22,3,22,1007,52.74,0,0,40,
2011,5,16,23,4,20,1006,56.76,0,0,42,
2011,5,17,0,4,19,1006,60.78,0,0,45,
2011,5,17,1,3,18,1005,63.91,0,0,52,
2011,5,17,2,4,17,1004,67.04,0,0,57,
2011,5,17,3,5,16,1003,0.89,0,0,62,
2011,5,17,4,7,15,1002,1.79,0,0,80,
2011,5,17,5,8,16,1002,3.58,0,0,134,
2011,5,17,6,10,16,1002,0.89,0,0,107,
2011,5,17,7,10,17,1001,1.79,0,0,105,
2011,5,17,8,11,19,1001,4.92,0,0,140,
2011,5,17,9,12,21,1000,6.71,0,0,147,
2011,5,17,10,13,22,1000,9.84,0,0,153,
2011,5,17,11,13,24,999,12.97,0,0,138,
2011,5,17,12,14,24,998,16.1,0,0,149,
2011,5,17,13,14,24,998,20.12,0,0,160,
2011,5,17,14,15,24,997,23.25,0,0,159,
2011,5,17,15,16,25,997,25.04,0,0,158,
2011,5,17,16,16,25,996,28.17,0,0,155,
2011,5,17,17,16,25,996,29.96,0,0,174,
2011,5,17,18,16,24,996,0.89,0,0,184,
2011,5,17,19,16,23,997,1.78,0,0,206,
2011,5,17,20,16,21,997,1.79,0,0,217,
2011,5,17,21,16,21,997,3.58,0,0,236,
2011,5,17,22,16,20,997,1.79,0,0,237,
2011,5,17,23,16,21,997,3.13,0,0,250,
2011,5,18,0,15,19,997,0.89,0,0,264,
2011,5,18,1,16,19,997,1.79,0,0,251,
2011,5,18,2,14,20,997,3.58,0,0,255,
2011,5,18,3,14,19,997,5.37,0,0,206,
2011,5,18,4,14,17,997,0.89,0,0,204,
2011,5,18,5,14,18,998,1.78,0,0,213,
2011,5,18,6,15,17,998,2.67,0,0,219,
2011,5,18,7,14,19,998,1.79,0,0,227,
2011,5,18,8,15,21,998,4.92,0,0,212,
2011,5,18,9,15,22,999,6.71,0,0,205,
2011,5,18,10,15,24,999,0.89,0,0,209,
2011,5,18,11,16,25,998,3.13,0,0,215,
2011,5,18,12,16,26,998,6.26,0,0,217,
2011,5,18,13,16,26,998,0.89,0,0,237,
2011,5,18,14,18,27,997,3.13,0,0,226,
2011,5,18,15,17,28,997,4.92,0,0,236,
2011,5,18,16,17,27,997,6.71,0,0,221,
2011,5,18,17,17,26,998,8.5,0,0,222,
2011,5,18,18,9,27,999,9.83,0,0,205,
2011,5,18,19,9,26,1000,16.98,0,0,75,
